"";"Fannie Tam";"Busyness trap - be still";"audio2013/sermon130310e.mp3";"Psalm 46";"2013-03-10"
"";"譚寧國牧師";"教會的真義";"audio2013/sermon130310c.mp3";"以弗所書1:20-23";"2013-03-10"
"";"Pastor John Maxham";"My God, what is a heart?";"audio2013/sermon130303e.mp3";"Matthew 6:19-21";"2013-03-03"
"";"譚寧國牧師";"保羅的情信";"audio2013/sermon130303c.mp3";"腓利門書 1-15";"2013-03-03"
"";"Pastor Nathan Hieb";"The patience of love (2)";"audio2013/sermon130224e.mp3";"Ephesians 4:1-13";"2013-02-24"
"";"楊勝世牧師";"蒙差遣的肢體";"audio2013/sermon130224c.mp3";"馬太福音 10:16, 腓立比書 3:1-16";"2013-02-24"
"";"Pastor John Maxham";"Define healthy";"audio2013/sermon130217e.mp3";"Mark 2:13-17";"2013-02-17"
"";"李定武牧師";"敵對的操練";"audio2013/sermon130217c.mp3";"創世紀 3:15";"2013-02-17"
"";"Pastor Nathan Hieb";"The patience of love";"audio2013/sermon130210e.mp3";"2 Peter 3:8-10";"2013-02-10"
"";"Pastor Lee Hearn";"Life as an adventure";"audio2013/sermon130203e.mp3";"Hebrews 11:8-16";"2013-02-03"
"";"劉銘輝牧師";"彌賽亞的使命";"audio2013/sermon130203c.mp3";"路加福音 4:16-21";"2013-02-03"
"";"Vincent Wu";"True Israelite";"audio2013/sermon130127e.mp3";"Genesis 32:24-32, John 1:45-51";"2013-01-27"
"";"李定武牧師";"感恩的操練�凡事感恩";"audio2013/sermon130127c.mp3";"以弗所書 5:20";"2013-01-27"
"";"Pastor Nathan Hieb";"The life that matters";"audio2013/sermon130120e.mp3";"1 Corinthians 13";"2013-01-20"
"";"張亞倫牧師";"教會﹐神的安息之所";"audio2013/sermon130120c.mp3";"以賽亞書 66:1-2";"2013-01-20"
"";"Pastor Nathan Hieb";"Teach us to number our days";"audio2013/sermon130113e.mp3";"Psalm 90:1-12";"2013-01-13"
"";"吳文蓀";"回家";"audio2013/sermon130113c.mp3";"傳道書 3:1-15, 約翰福音 14:1-7";"2013-01-13"
"";"Pastor John Maxham";"What God shows us in Epiphany";"audio2013/sermon130106e.mp3";"Matthew 2:1-12";"2013-01-06"
"";"林三綱";"承受旌旗者";"audio2013/sermon130106c.mp3";"詩篇 60:1-4";"2013-01-06"
"";"Carl Fitzgerald";"His joy is our strength";"audio2013/sermon131229e.mp3";"Philippians 4:4-7";"2013-12-29"
"";"童彼得長老";"智慧的心";"audio2013/sermon131229c.mp3";"詩篇 90:1-17";"2013-12-29"
"";"Pastor John Maxham　麥約翰牧師";"My soul magnifies the Lord　我的靈顯揚主！";"audio2013/sermon131222.mp3";"Luke 1:46-55　路加福音 1:46-55";"2013-12-22"
"";"Pastor Nathan Hieb";"Jesus Christ our prophet, priest and king";"audio2013/sermon131215e.mp3";"Philippians 2:5-11";"2013-12-15"
"";"勞伯祥牧師";"聖誕夜的佈道行動";"audio2013/sermon131215c.mp3";"路加福音 2:8-20";"2013-12-15"
"";"Pastor Lee Hearn";"Sweet little Jesus boy";"audio2013/sermon131208e.mp3";"Colossians 1:15-17";"2013-12-08"
"";"黃子嘉牧師";"榮耀的教會";"audio2013/sermon131208c.mp3";"以弗所書 5:22-33";"2013-12-08"
"";"Jonathan Luke";"Preparing for our work";"audio2013/sermon131201e.mp3";"Ephesians 4:14-16";"2013-12-01"
"";"鄭昌文長老";"快聽、慢說、慢怒";"audio2013/sermon131201c.mp3";"雅各書 1:19-27";"2013-12-01"
"";"Pastor John Maxham";"The key to a healthy church: a broken and contrite heart";"audio2013/sermon131124e.mp3";"Psalm 51:17";"2013-11-24"
"";"許如志牧師";"健康的教會系列（六）盡力而為";"audio2013/sermon131124c.mp3";"啟示錄 3:7-13";"2013-11-24"
"";"Pastor Nathan Hieb";"Persevering love";"audio2013/sermon131117e.mp3";"1 John 4:7-12";"2013-11-17"
"";"李定武牧師";"默想天堂";"audio2013/sermon131117c.mp3";"詩篇 92";"2013-11-17"
"";"Pastor Lee Hearn";"Honoring God and men";"audio2013/sermon131110e.mp3";"Deuteronomy 5:16, Proverbs 6:20-24, 27:11";"2013-11-10"
"";"陳永建牧師";"靠主";"audio2013/sermon131110c.mp3";"腓立比書 4:1-13";"2013-11-10"
"";"Pastor Nathan Hieb";"Love always has faith and hope";"audio2013/sermon131103e.mp3";"Luke 5:17-26";"2013-11-03"
"";"岑德雄";"勝過試探";"audio2013/sermon131103c.mp3";"雅各書 1:13-19";"2013-11-03"
"";"Pastor John Maxham";"How to meet the challenges of living in today's world";"audio2013/sermon131027e.mp3";"Luke 6:17-26";"2013-10-27"
"";"許如志牧師";"健康的教會系列（五）浪得虛名";"audio2013/sermon131027c.mp3";"啟示錄 3:1-6";"2013-10-27"
"";"李子群牧師";"宣教的前瞻與後顧";"audio2013/sermon131020c.mp3";"哈巴谷書 2:2-3, 14";"2013-10-20"
"";"Pastor Lee Hearn";"The day set apart";"audio2013/sermon131013e.mp3";"Mark 2:23-3:6";"2013-10-13"
"";"何進";"活潑的盼望";"audio2013/sermon131013c.mp3";"彼得前書 1:13-25";"2013-10-13"
"";"Pastor Lee Hearn";"Protect the name";"audio2013/sermon130929e.mp3";"Exodus 32:1-20, 20:7";"2013-09-29"
"";"林三綱";"建殿的強烈願望";"audio2013/sermon130929c.mp3";"詩篇 132";"2013-09-29"
"";"Pastor Nathan Hieb";"Love does not delight in evil";"audio2013/sermon130922e.mp3";"James 31-12";"2013-09-22"
"";"譚寧國牧師";"愛顧神的家";"audio2013/sermon130922c.mp3";"以弗所書 2:17-22, 提前 3:13-15";"2013-09-22"
"";"Carl Fitzgerald";"We have the mind of Christ";"audio2013/sermon130915e.mp3";"1 Corinthians 2:1-16";"2013-09-15"
"";"許如志牧師";"健康的教會（四）被主責備的容讓（二）";"audio2013/sermon130915c.mp3";"啟示錄 2:18-29";"2013-09-15"
"";"Pastor Nathan Hieb";"Love keeps no record of wrongs";"audio2013/sermon130908e.mp3";"Matthew 18:21-35";"2013-09-08"
"";"謝虹牧師";"代禱的重要";"audio2013/sermon130908c.mp3";"以弗所書 6:10-20";"2013-09-08"
"";"Pastor John Maxham";"The path of life";"audio2013/sermon130901e.mp3";"Psalm 16";"2013-09-01"
"";"顏重行";"按正路而行";"audio2013/sermon130901c.mp3";"詩篇 50";"2013-09-01"
"";"Pastor Nathan Hieb";"Love is not easily angered";"audio2013/sermon130825e.mp3";"James 1:19-25";"2013-08-25"
"";"許如志牧師";"健康的教會（四）被主責備的容讓";"audio2013/sermon130825c.mp3";"啟示錄 2:18-29";"2013-08-25"
"";"Pastor John Maxham";"The mind of a missionary";"audio2013/sermon130818e.mp3";"Philippians 2:5-11";"2013-08-18"
"";"陳炎新牧師";"教會的健康「續」";"audio2013/sermon130818c.mp3";"彼得前書 2:9, 提摩太前書 2:14-15. 馬太福音 24:10-14";"2013-08-18"
"";"Jonathan Luke";"The gospel road";"audio2013/sermon130811e.mp3";"2 Corinthians 4:7-16";"2013-08-11"
"";"勞伯祥牧師";"在基督裡的「心」交";"audio2013/sermon130811c.mp3";"腓立比書 2:1-4";"2013-08-11"
"";"Pastor Nathan Hieb";"Grace";"audio2013/sermon130804e.mp3";"Luke 18:9-17";"2013-08-04"
"";"張亞倫牧師";"如何認識天國的奧秘?";"audio2013/sermon130804c.mp3";"馬太福音 13:10-16";"2013-08-04"
"";"Felix Yen";"Distant thunder";"audio2013/sermon130728e.mp3";"1 Peter 1:13-21";"2013-07-28"
"";"譚寧國牧師";"人生的荒年與豐年";"audio2013/sermon130728c.mp3";"列王記上 17:1-16";"2013-07-28"
"";"Pastor Nathan Hieb";"Five loaves and two fish: a story of servanthood";"audio2013/sermon130721e.mp3";"John 6:1-15";"2013-07-21"
"";"岑德雄";"堅定不移";"audio2013/sermon130721c.mp3";"希伯來書 12:2-3";"2013-07-21"
"";"Pastor Nathan Hieb";"Love is not self-seeking";"audio2013/sermon130714e.mp3";"1 Corinthians 12:12-26";"2013-07-14"
"";"謝虹牧師";"戴上救恩的頭盔";"audio2013/sermon130714c.mp3";"以弗所書 6:10-20, 詩篇 140:7";"2013-07-14"
"";"Pastor John Maxham";"Who is on the Lord's side?";"audio2013/sermon130707e.mp3";"Exodus 32:19-26";"2013-07-07"
"";"陳炎新牧師";"教會的健康";"audio2013/sermon130707c.mp3";"彼得前書 2:9";"2013-07-07"
"";"Bonnie Lin";"God's Testimony";"audio2014/sermon140629e.mp3";"Luke 24:13-32";"2014-06-29"
"";"勞伯祥牧師";"無偽之信";"audio2014/sermon140629c.mp3";"提摩太後書 1:5-7";"2014-06-29"
"";"Pastor Nathan Hieb";"Five-fold leadership";"audio2014/sermon140622e.mp3";"Ephesians 4:1-13";"2014-06-22"
"";"Jonathan Luke";"I believe";"audio2014/sermon140615e.mp3";"Romans 1:16-17";"2014-06-15"
"";"許如志牧師";"浪子的慈父";"audio2014/sermon140615c.mp3";"路加福音 15:11-32";"2014-06-15"
"";"Pastor Lee Hearn";"What does it mean to be human";"audio2014/sermon140608e.mp3";"Genesis 2:4-18";"2014-06-08"
"";"張亞倫牧師";"慈愛與公義的神";"audio2014/sermon140608c.mp3";"約翰福音 3:16-18";"2014-06-08"
"";"Pastor Nathan Hieb";"Integrity, obedience and a listening heart";"audio2014/sermon140601e.mp3";"Jeremial 7:23";"2014-06-01"
"";"劉銘輝牧師";"蒙福的人";"audio2014/sermon140601c.mp3";"詩篇 128";"2014-06-01"
"";"石懷東牧師";"耶和華是我的牧者";"audio2014/sermon140525c.mp3";"詩篇 23";"2014-05-25"
"";"Bonnie Lin";"Faith and science";"audio2014/sermon140518e.mp3";"Hebrews 11:1-3, 1 Peter 3:15-16";"2014-05-18"
"";"岑德雄傳道";"你信這話麼？";"audio2014/sermon140518c.mp3";"約翰福音 11:17-26";"2014-05-18"
"";"Jonathan Luke";"In the certain hope of glory";"audio2014/sermon140511e.mp3";"2 Timothy 1:8-14";"2014-05-11"
"";"謝虹牧師";"美事與浪費";"audio2014/sermon140511c.mp3";"馬太福音 26:6-13";"2014-05-11"
"";"Pastor Nathan Hieb";"Our lives in God's hands";"audio2014/sermon140504e.mp3";"Jeremiah 18:1-10";"2014-05-04"
"";"勞伯祥牧師";"他是配得的";"audio2014/sermon140504c.mp3";"路加福音 7: 1-10";"2014-05-04"
"";"Pastor Lee Hearn";"In need of a new wardrobe?";"audio2014/sermon140427e.mp3";"Ephesians 4:17-32";"2014-04-27"
"";"許如志牧師";"為何偏偏選中我﹖";"audio2014/sermon140427c.mp3";"約伯記 42:1-6";"2014-04-27"
"";"Pastor Nathan Hieb　僖拿單傳道";"Believing Thomas　多馬的信";"audio2014/sermon140420.mp3";"John 20:24-29　約翰福音 20:24-29";"2014-04-20"
"";"Pastor Nathan Hieb";"Spiritual gifts, Christian roles, and the person God is shaping you to become";"audio2014/sermon140413e.mp3";"2 Timothy 1:3-7";"2014-04-13"
"";"張亞倫牧師";"你學會愛了嗎？";"audio2014/sermon140413c.mp3";"彼得前書 4:7-11";"2014-04-13"
"";"Bonnie Lin";"Living in the light";"audio2014/sermon140406e.mp3";"Ephesians 5:1-14";"2014-04-06"
"";"何進傳道";"成全聖徒 專心跟從";"audio2014/sermon140406c.mp3";"民數記 32:5-13";"2014-04-06"
"";"Carl Fitzgerald";"A place called heaven";"audio2014/sermon140330e.mp3";"Revelation 22:12-15, 17";"2014-03-30"
"";"許如志牧師";"活著是誰　為誰活著";"audio2014/sermon140330c.mp3";"腓立比書 1:12-26";"2014-03-30"
"";"Pastor Nathan Hieb";"What are spiritual gifts?";"audio2014/sermon140323e.mp3";"1 Corinthians 12:7-13";"2014-03-23"
"";"羅天祐牧師";"敬虔榜樣充滿的教會";"audio2014/sermon140323c.mp3";"提摩太前書 4, 約翰福音 17:25-26";"2014-03-23"
"";"Pastor Lee Hearn";"The sanctity of life";"audio2014/sermon140316e.mp3";"Genesis 14:3-16, Exodus 20:13";"2014-03-16"
"";"何進傳道";"成全聖徒，成為聖潔";"audio2014/sermon140316c.mp3";"利未記11:44-45, 羅馬書 12:1";"2014-03-16"
"";"Pastor Nathan Hieb";"About spiritual gifts, I do not want you to be ignorant";"audio2014/sermon140309e.mp3";"1 Corinthians 12:1-11";"2014-03-09"
"";"勞伯祥牧師";"富而不憂之福";"audio2014/sermon140309c.mp3";"箴言10:22";"2014-03-09"
"";"鄭昌文長老";"基督的榜樣";"audio2014/sermon140302c.mp3";"約翰福音 13:15";"2014-03-02"
"";"Bonnie Lin";"Living as believers in an unbelieving land";"audio2014/sermon140223e.mp3";"Daniel 1";"2014-02-23"
"";"羅天祐牧師";"建立真道教會";"audio2014/sermon140223c.mp3";"提摩太前書 6:20";"2014-02-23"
"";"Pastor Nathan Hieb";"Living analogies for a living church";"audio2014/sermon140216e.mp3";"Ephesians 4:7-16";"2014-02-16"
"";"Pastor Nathan Hieb";"Our unity in Jesus Christ";"audio2014/sermon140209e.mp3";"Ephesians 4:7-13";"2014-02-09"
"";"許如志牧師";"建造健康的教會（一）同心努力興旺福音";"audio2014/sermon140209c.mp3";"腓立比書 1:3-6, 27";"2014-02-09"
"";"Jonathan Luke";"Habits and creativity";"audio2014/sermon140202e.mp3";"Ephesians 2:6-10";"2014-02-02"
"";"李定武牧師";"神國的來臨!";"audio2014/sermon140202c.mp3";"馬可福音 1:14-15";"2014-02-02"
"";"李定武牧師";"成功的誘惑";"audio2014/sermon140126c.mp3";"馬可福音 6:6下-7, 14, 29-32, 39-46";"2014-01-26"
"";"Pastor Nathan Hieb";"God's power is at work within us";"audio2014/sermon140119e.mp3";"Ephesians 3:20-21";"2014-01-19"
"";"李定武牧師";"家庭的重組";"audio2014/sermon140119c.mp3";"馬可福音 3:20-35";"2014-01-19"
"";"李定武牧師";"新生命與新生活";"audio2014/sermon140112c.mp3";"馬可福音 5:21-43";"2014-01-12"
"";"林三綱";"聖殿頌";"audio2014/sermon140105c.mp3";"詩篇 133:1-3";"2014-01-05"
"";"Jonathan Luke";"Seeking the heart of God in corporate meditations on the incarnation, the crucifixion and the church";"audio2014/sermon141228e.mp3";"John 15:9-17";"2014-12-28"
"";"劉銘輝牧師";"面對試探（二）";"audio2014/sermon141228c.mp3";"雅各書 1:12-15";"2014-12-28"
"";"Pastor Nathan Hieb　僖拿單傳道";"A tale of two kings　兩個王的故事<a></td>";"audio2014/sermon141221.mp3";"Luke 2:1-7　路加福音 2:1-7";"2014-12-21"
"";"Carl Fitzgerald";"The gift";"audio2014/sermon141214e.mp3";"Acts 26:15-20";"2014-12-14"
"";"勞伯祥牧師";"以馬內利";"audio2014/sermon141214c.mp3";"馬太福音 1:21-23";"2014-12-14"
"";"Pastor Nathan Hieb";"Build on the rock";"audio2014/sermon141207e.mp3";"Matthew 7:24-29";"2014-12-07"
"";"劉銘輝牧師";"面對試探";"audio2014/sermon141207c.mp3";"雅各書 1:12-15";"2014-12-07"
"";"Pastor Nathan Hieb";"Perseverance";"audio2014/sermon141130e.mp3";"1 Corinthians 9:24-27";"2014-11-30"
"";"羅天祐牧師";"素來所行的";"audio2014/sermon141130c.mp3";"約翰福音 4:1-30";"2014-11-30"
"";"Jonathan Luke";"Thy will be done";"audio2014/sermon141123e.mp3";"Matthew 16:24-27";"2014-11-23"
"";"顏重行弟兄";"事奉的七個「當」";"audio2014/sermon141123c.mp3";"詩篇100:1-5";"2014-11-23"
"";"Pastor David Manno";"The power of one";"audio2014/sermon141116e.mp3";"Ephesians 3:1-13";"2014-11-16"
"";"趙漢光弟兄";"危機與轉機";"audio2014/sermon141116c.mp3";"使徒行傳 6:1-7";"2014-11-16"
"";"Pastor Lee Hearn";"Giving respect";"audio2014/sermon141109e.mp3";"1 Peter 2:17, 3:8-0";"2014-11-09"
"";"許如志牧師";"未盡的話：思念、學習、知足";"audio2014/sermon141109c.mp3";"腓立比書 4:8-20";"2014-11-09"
"";"Pastor Nathan Hieb";"Filled with the fullness of Jesus Christ";"audio2014/sermon141102e.mp3";"Ephesians 4:11-13";"2014-11-02"
"";"許如志牧師";"靠主站穩　靠主喜樂";"audio2014/sermon141102c.mp3";"腓立比書 4:1-7, 13";"2014-11-02"
"";"Pastor Nathan Hieb";"Forgiveness";"audio2014/sermon141026e.mp3";"Matthew 18:21-35";"2014-10-26"
"";"欒大端長老";"智慧的人生";"audio2014/sermon141026c.mp3";"以弗所書 5:15-20";"2014-10-26"
"";"Jonathan Luke";"Giving rules";"audio2014/sermon141019e.mp3";"1 Corinthians 10:23-33";"2014-10-19"
"";"張亞倫牧師";"彼此相信";"audio2014/sermon141019c.mp3";"馬可福音 16:9-14";"2014-10-19"
"";"Pastor Nathan Hieb";"Maturity";"audio2014/sermon141012e.mp3";"Romans 8:5-14";"2014-10-12"
"";"詹宏牧師";"施比受更為有福";"audio2014/sermon141012c.mp3";"使徒行傳 20:35, 路加福音 6:38";"2014-10-12"
"";"Vincent Wu";"The power of prayer";"audio2014/sermon141005e.mp3";"James 5:13-20";"2014-10-05"
"";"廖明發牧師";"長大成人";"audio2014/sermon141005c.mp3";"希伯來書 5:12-14";"2014-10-05"
"";"Pastor Nathan Hieb";"Knowing Jesus";"audio2014/sermon140928e.mp3";"Philippians 3:7-11";"2014-09-28"
